x,y,z,vector_magnitude
-0.0391083,0.0964508,-1.00639,1.01176
-0.0284882,0.0934296,-1.00053,1.00529
-0.0255127,0.0865021,-1.01036,1.01438
-0.0229492,0.0812836,-0.990051,0.993647
-0.0431061,0.082962,-1.00595,1.01029
-0.0350647,0.0888367,-1.00403,1.00856
0.000442505,0.0817413,-1.02718,1.03042
0.0202332,0.0617828,-0.967072,0.969254
0.00915527,0.0765686,-1.02159,1.0245
-0.00791931,0.0628662,-0.992966,0.994985
-0.015686,0.0722198,-1.00945,1.01215
-0.0231628,0.0815887,-0.994278,0.997889
-0.0289764,0.0870514,-1.0237,1.0278
-0.0252686,0.0990295,-0.975983,0.981319
-0.0288239,0.0894623,-1.01375,1.0181
-0.0254669,0.0916443,-0.99295,0.997496
-0.0232544,0.081955,-0.991165,0.994819
-0.0252838,0.0835724,-1.01193,1.01569
-0.022522,0.0828094,-0.98468,0.988413
-0.0265198,0.0829163,-1.01782,1.02154
-0.0210114,0.0832367,-0.998062,1.00175
-0.0138702,0.0714722,-0.993027,0.995692
-0.00605774,0.0702362,-1.01176,1.01422
-0.00125122,0.0591278,-0.989746,0.991511
-0.00500488,0.0566254,-1.01012,1.01171
-0.00567627,0.0550842,-0.999481,1.00101
0.000289917,0.0527344,-1.002,1.00339
0.00830078,0.0497284,-1.00955,1.01081
0.00430298,0.0479279,-1.00438,1.00553
-0.00296021,0.0505066,-0.996384,0.997667
-0.00376892,0.0522461,-1.01364,1.01499
0.00282288,0.0527649,-0.99527,0.996671
0.0025177,0.0545807,-1.005,1.00649
0.00422668,0.0575256,-0.995987,0.997656
0.00437927,0.0572815,-1.00151,1.00316
0.0039978,0.0592651,-1.01529,1.01703
0.00563049,0.058609,-0.991974,0.99372
0.00747681,0.0571289,-1.01164,1.01328
0.0127869,0.0550079,-0.991577,0.993184
0.00563049,0.055191,-0.997238,0.99878
0.00436401,0.0588379,-1.01735,1.01906
0.00462341,0.0567017,-0.979279,0.98093
0.0237274,0.0384369,-0.977768,0.978811
0.0145569,0.0524445,-1.07172,1.0731
0.0141754,0.0467377,-0.942642,0.943907
0.0123749,0.0445557,-1.02158,1.02262
0.0190735,0.045639,-1.03033,1.03152
0.0200348,0.0348206,-0.954117,0.954962
0.0172272,0.0392303,-1.03549,1.03638
0.0225983,0.038208,-1.00014,1.00112
0.0144653,0.0367889,-0.986542,0.987333
0.0160828,0.0442047,-1.02971,1.03078
0.021347,0.0391693,-0.982117,0.983129
0.0149536,0.0422211,-1.01083,1.01183
0.0158539,0.0415497,-0.998566,0.999555
0.0132294,0.0436707,-1.00157,1.00261
0.0122986,0.0458374,-1.00821,1.00933
0.0114136,0.0483551,-0.999176,1.00041
0.00942993,0.0526581,-1.00299,1.00442
0.00907898,0.051178,-0.998917,1.00027
0.00862122,0.0514526,-0.99942,1.00078
0.0080719,0.0521545,-1.00038,1.00177
0.00590515,0.0519409,-0.99852,0.999887
0.00631714,0.0518341,-1.0016,1.00296
0.00469971,0.0487976,-0.997543,0.998747
0.00474548,0.0446625,-1.00676,1.00776
0.0116882,0.0384369,-0.997223,0.998032
0.0171967,0.0334167,-1.00633,1.00703
0.0230713,0.0284576,-1.00377,1.00444
0.0245056,0.0281219,-1.00705,1.00774
0.0203552,0.0290833,-1.00301,1.00363
0.0201721,0.0283356,-1.00211,1.00271
0.0212097,0.0315552,-1.00632,1.00704
0.0219116,0.0342255,-1.00131,1.00214
0.0202789,0.037262,-1.00929,1.01018
0.0133972,0.0426636,-0.997803,0.998804
0.00872803,0.0480194,-1.00624,1.00742
0.0106659,0.0499725,-0.997162,0.99847
0.0116577,0.050415,-0.996307,0.99765
0.0100403,0.0511475,-1.00243,1.00378
0.00758362,0.0533142,-1.00069,1.00213
0.00280762,0.0558777,-1.00896,1.01051
-0.0015564,0.058136,-0.999405,1.0011
-0.000442505,0.0588074,-1.0011,1.00282
0.00170898,0.056839,-1.00063,1.00224
0.0065918,0.0545807,-0.996628,0.998143
0.00831604,0.0503387,-1.00284,1.00414
0.0108948,0.0464783,-1.00551,1.00664
0.0149841,0.0415802,-1.00119,1.00217
0.0165405,0.0372925,-1.00554,1.00637
0.0185852,0.0357971,-1.00432,1.00513
0.0204926,0.0353851,-1.00349,1.00433
0.0245361,0.0333557,-1.00713,1.00798
0.0246277,0.0323334,-1.00233,1.00316
0.0230865,0.0348663,-1.0065,1.00737
0.0201569,0.0392761,-1.00467,1.00564
0.00794983,0.0452576,-0.998734,0.99979
-0.00959778,0.0523987,-1.00323,1.00465
-0.0153809,0.0547485,-0.983368,0.985011
-0.0128021,0.0571289,-1.01717,1.01885
-0.0057373,0.0554047,-1.00436,1.00591
-0.000137329,0.0572662,-0.985733,0.987395
0.00950623,0.0536194,-1.02222,1.02367
0.0203857,0.0534821,-0.992599,0.994248
0.0131073,0.0527191,-0.992645,0.994131
0.0115967,0.0550385,-1.0121,1.01366
0.013092,0.0578766,-0.996475,0.99824
0.0115814,0.0574188,-1.00175,1.00347
0.00694275,0.0587463,-1.01134,1.01307
-0.006073,0.0560608,-1.00719,1.00876
0.015625,0.05159,-1.01405,1.01549
0.0102386,0.050705,-0.988556,0.989908
0.00704956,0.0500488,-1.01334,1.0146
0.0178223,0.0469818,-0.995834,0.997101
0.0165863,0.0462341,-0.99791,0.999118
0.0172729,0.0470428,-1.00044,1.0017
0.0156097,0.0460205,-0.995285,0.996471
0.014801,0.0471497,-0.996994,0.998218
0.0155334,0.049469,-0.99353,0.994882
0.0180664,0.0493774,-0.989838,0.991233
0.00558472,0.0465393,-1.00948,1.01056
-0.00822449,0.0485382,-1.02013,1.02131
0.00267029,0.049942,-1.0004,1.00165
0.0163116,0.034668,-0.996689,0.997425
0.0144958,0.0352783,-1.00256,1.00329
0.0144958,0.0352783,-1.00256,1.00329
0.0144958,0.0352783,-1.00256,1.00329
0.0142212,0.036377,-1.00113,1.00189
0.0142212,0.036377,-1.00113,1.00189
0.0142212,0.036377,-1.00113,1.00189
0.0142212,0.036377,-1.00113,1.00189
0.0153503,0.0344238,-1.00526,1.00597
0.0153503,0.0344238,-1.00526,1.00597
0.0153503,0.0344238,-1.00526,1.00597
0.0153503,0.0344238,-1.00526,1.00597
0.0153503,0.0344238,-1.00526,1.00597
0.0152588,0.03508,-0.995941,0.996676
0.0152588,0.03508,-0.995941,0.996676
0.0152588,0.03508,-0.995941,0.996676
0.0152588,0.03508,-0.995941,0.996676
0.0152588,0.03508,-0.995941,0.996676
0.0121613,0.0350342,-1.00566,1.00634
0.0121613,0.0350342,-1.00566,1.00634
0.0121613,0.0350342,-1.00566,1.00634
0.0121613,0.0350342,-1.00566,1.00634
0.0121613,0.0350342,-1.00566,1.00634
0.0121613,0.0350342,-1.00566,1.00634
0.0156097,0.034729,-1.00732,1.00804
0.0156097,0.034729,-1.00732,1.00804
0.0156097,0.034729,-1.00732,1.00804
0.0156097,0.034729,-1.00732,1.00804
0.0156097,0.034729,-1.00732,1.00804
0.0156097,0.034729,-1.00732,1.00804
0.0193939,0.0368347,-1.00142,1.00228
0.0193939,0.0368347,-1.00142,1.00228
0.0193939,0.0368347,-1.00142,1.00228
0.0193939,0.0368347,-1.00142,1.00228
0.0193939,0.0368347,-1.00142,1.00228
0.0214691,0.036377,-1.00742,1.0083
0.0214691,0.036377,-1.00742,1.0083
0.0214691,0.036377,-1.00742,1.0083
0.0214691,0.036377,-1.00742,1.0083
0.0214691,0.036377,-1.00742,1.0083
0.0214691,0.036377,-1.00742,1.0083
0.0264587,0.0363159,-1.00595,1.00695
0.0264587,0.0363159,-1.00595,1.00695
0.0264587,0.0363159,-1.00595,1.00695
0.0264587,0.0363159,-1.00595,1.00695
0.0264587,0.0363159,-1.00595,1.00695
0.0264587,0.0363159,-1.00595,1.00695
0.0374756,0.0345612,-1.00488,1.00618
0.0374756,0.0345612,-1.00488,1.00618
0.0374756,0.0345612,-1.00488,1.00618
0.0374756,0.0345612,-1.00488,1.00618
0.0374756,0.0345612,-1.00488,1.00618
0.0447693,0.0357208,-1.00085,1.00249
0.0447693,0.0357208,-1.00085,1.00249
0.0447693,0.0357208,-1.00085,1.00249
0.0447693,0.0357208,-1.00085,1.00249
0.0447693,0.0357208,-1.00085,1.00249
0.0394745,0.0384979,-1.00217,1.00368
0.0394745,0.0384979,-1.00217,1.00368
0.0394745,0.0384979,-1.00217,1.00368
0.0394745,0.0384979,-1.00217,1.00368
0.0394745,0.0384979,-1.00217,1.00368
0.0394745,0.0384979,-1.00217,1.00368
0.028244,0.0418854,-1.00554,1.00681
0.0238037,0.0430603,-0.993896,0.995114
0.0148926,0.0450287,-1.00346,1.00458
0.0150604,0.0454559,-1.00536,1.0065
0.0127563,0.0409546,-0.997147,0.998069
0.0101929,0.038559,-1.01086,1.01165
0.00938416,0.0334473,-0.991699,0.992307
0.00627136,0.0289307,-0.999603,1.00004
0.00474548,0.0325317,-1.03214,1.03266
0.00468445,0.035965,-0.976898,0.977571
0.0022583,0.0388641,-1.01602,1.01677
0.00460815,0.0414124,-1.00774,1.0086
0.00460815,0.0418396,-0.993027,0.993918
0.00688171,0.0442047,-1.00629,1.00728
0.0106964,0.0466919,-1.00441,1.00555
0.0120392,0.0492249,-1.00111,1.0024
0.0184174,0.0507507,-0.997498,0.998958
0.0227814,0.0513611,-1.01157,1.01313
0.0351562,0.0503845,-0.992462,0.994362
0.0359039,0.0468597,-1.00171,1.00345
0.0301666,0.0456543,-1.00735,1.00884
0.0190277,0.0478668,-0.994781,0.996114
0.0134125,0.0464478,-1.00348,1.00464
0.0112915,0.0483551,-1.00369,1.00492
0.0136566,0.0457001,-0.963699,0.964879
0.00471497,0.0431519,-0.999832,1.00077
-0.0138702,0.0426025,-1.04524,1.0462
0.00952148,0.0286255,-0.894287,0.894796
-0.0131531,0.0396271,-1.07085,1.07166
-0.0120544,0.0456238,-1.05511,1.05617
0.00572205,0.0366211,-0.963593,0.964305
0.00186157,0.0359344,-1.00777,1.00841
0.0150757,0.032196,-0.965897,0.966551
0.0374298,0.028656,-0.934692,0.93588
-0.00996399,0.0600128,-1.17606,1.17763
-0.00524902,0.0351257,-0.997971,0.998602
-0.0227661,0.0434875,-1.12112,1.1222
0.0170746,0.0413208,-1.03201,1.03298
0.0952148,0.0282593,-0.762192,0.768636
0.0178375,0.0361176,-1.01625,1.01705
-0.00170898,0.0401306,-1.0853,1.08604
0.0363922,0.0376129,-0.95787,0.959299
0.0207672,0.0366516,-1.0016,1.00249
0.0132599,0.0372925,-1.0154,1.01617
0.0184021,0.0345612,-0.989471,0.990246
0.0122833,0.035675,-1.00319,1.0039
0.0129089,0.0384827,-1.00684,1.00765
0.010376,0.0405121,-0.992004,0.992885
0.00883484,0.0414124,-1.01556,1.01645
0.0100098,0.0427551,-1.00685,1.00781
0.0107117,0.0425568,-0.989594,0.990566
0.00866699,0.0435638,-1.00728,1.00826
0.0128632,0.0406952,-0.99881,0.999721
0.00810242,0.0410461,-1.00989,1.01075
0.00984192,0.0363922,-1.00093,1.00164
0.0111694,0.035614,-1.00761,1.00831
0.0090332,0.034729,-0.998077,0.998722
0.00996399,0.0359497,-1.00581,1.00651
0.0108795,0.0364838,-1.00618,1.0069
0.00263977,0.0360413,-1.01398,1.01462
0.000320435,0.0315094,-1.02167,1.02215
0.0184479,0.0413513,-1.04071,1.0417
0.0202179,0.0365906,-1.01759,1.01845
0.0226746,0.0420227,-0.993988,0.995134
0.0140228,0.0496674,-1.04578,1.04705
0.0167999,0.0475311,-1.03281,1.03404
0.0309753,0.0483704,-0.980362,0.982043
0.0385284,0.0500488,-0.973923,0.975969
0.0242615,0.0428162,-1.02167,1.02285
0.0243988,0.0454712,-1.02087,1.02218
0.0375671,0.0627747,-1.02885,1.03145
0.0399017,0.0592957,-0.981628,0.984227
0.0703583,0.0278015,-0.901443,0.904612
0.0426788,0.0358734,-0.997574,0.999131
0.0329437,0.0611115,-1.089,1.09122
0.0423737,0.0534821,-1.05298,1.05519
0.0575714,0.0243378,-0.993378,0.995342
0.0807495,0.0208893,-0.97467,0.978233
0.0781403,0.000640869,-0.880112,0.883574
0.0582275,-0.0220032,-0.819229,0.82159
0.0354156,0.0288696,-1.04938,1.05037
0.0129852,0.0384827,-1.04517,1.04595
0.0554352,0.0340881,-0.965454,0.967645
0.0609436,0.0328217,-0.989838,0.992255
0.102814,0.0340424,-0.962021,0.968098
0.0691681,0.0444794,-1.01213,1.01547
-0.0268707,0.0383606,-1.02353,1.0246
-0.0230103,0.0432587,-1.04811,1.04926
0.0258331,0.0563049,-1.0304,1.03226
0.00926208,0.0791931,-0.987381,0.990595
-0.0206146,0.0988312,-0.980316,0.985501
0.0323334,0.0337219,-1.04462,1.04566
0.0822754,-0.0458069,-1.00235,1.00676
0.0345459,0.0344696,-1.00937,1.01055
0.0221405,0.0332642,-1.02324,1.02402
0.0355072,0.0308228,-0.99855,0.999657
0.033371,0.0269928,-0.986877,0.98781
0.0301666,0.0289459,-1.00172,1.0026
0.0186768,0.0262299,-1.02629,1.0268
0.0133057,0.0222778,-1.01653,1.01686
0.0107269,0.0221863,-1.00247,1.00277
0.00584412,0.026825,-1.00279,1.00317
0.014801,0.0339203,-0.967422,0.96813
0.0141602,0.0353394,-0.98053,0.981269
0.00340271,0.0373993,-0.981384,0.982103
0.0148621,0.0441742,-1.01016,1.01124
0.0200653,0.0209045,-1.03879,1.03919
0.035141,0.0215759,-1.01198,1.01282
0.0735931,0.0808563,-1.03366,1.03943
0.0692596,0.0988159,-0.994812,1.0021
0.00637817,0.0303192,-1.01443,1.01491
0.0134888,0.0354919,-1.01631,1.01702
0.0163727,0.0357361,-1.00609,1.00686
0.0185547,0.0356445,-0.997498,0.998307
0.0157471,0.035553,-1.00859,1.00934
0.017334,0.0384064,-1.00563,1.00651
0.0212097,0.0374908,-0.99437,0.995302
0.0217438,0.038147,-0.993958,0.994927
0.0239105,0.039917,-0.990402,0.991495
0.025116,0.0388031,-0.99704,0.998111
0.0245972,0.0365753,-1.00064,1.00161
0.0245667,0.0382843,-0.993073,0.994114
0.0214691,0.0344086,-1.02823,1.02903
0.0236359,0.035202,-0.992844,0.993749
0.0265656,0.0350037,-0.987762,0.988739
0.0266113,0.0392609,-0.999847,1.00097
0.0235748,0.0380096,-0.998932,0.999933
0.0232849,0.0373688,-1.00439,1.00536
0.0196533,0.042099,-1.0186,1.01966
0.0263672,0.0379333,-0.995926,0.996997
0.0259399,0.0407715,-0.99765,0.99882
0.0252991,0.0398407,-1.00075,1.00186
0.0239563,0.0384369,-1.00549,1.00651
0.0220795,0.0364532,-1.00047,1.00138
0.0237122,0.0357666,-1.00471,1.00563
0.0216064,0.0364227,-1.00513,1.00602
0.0222168,0.0316162,-1.00348,1.00422
0.0231628,0.0331573,-0.992172,0.992996
0.0180206,0.0331573,-1.01306,1.01376
0.0164795,0.0310364,-1.00992,1.01053
0.0176086,0.0339813,-0.998993,0.999726
0.0161285,0.0323486,-1.00938,1.01003
0.0140076,0.0359192,-1.01923,1.01995
0.0193481,0.0339966,-0.99263,0.9934
0.0162048,0.034729,-1.00926,1.00999
0.019577,0.0341339,-1.00423,1.005
0.0228577,0.0335999,-0.995804,0.996633
0.0256195,0.0329895,-0.999161,1.00003
0.0280762,0.0321503,-0.99826,0.999173
0.0269928,0.0340576,-1.00124,1.00218
0.0259552,0.0350494,-1.00415,1.0051
0.0259552,0.0343933,-1.0022,1.00312
0.0253296,0.0347443,-1.00462,1.00554
0.0255127,0.0333557,-1.0079,1.00878
0.0260773,0.033432,-0.999847,1.00075
0.0248108,0.0361023,-0.995865,0.996828
0.0227661,0.0364532,-1.00159,1.00251
0.0240326,0.0373535,-1.00087,1.00185
0.0233917,0.0371246,-1.00494,1.0059
0.0215607,0.0357971,-1.00066,1.00153
0.023056,0.036911,-1.00139,1.00233
0.0209351,0.0365448,-1.00597,1.00685
0.0210266,0.0373993,-1.00439,1.00531
0.0201111,0.0381775,-1.00433,1.00526
0.0217285,0.0384521,-1.00009,1.00107
0.0211487,0.0393829,-1.0029,1.00389
0.0232391,0.0366516,-0.996201,0.997145
0.0231323,0.0376434,-0.997925,0.998902
0.0226288,0.0354614,-1.00146,1.00235
0.0216064,0.0342712,-1.00165,1.00247
0.0224457,0.0333405,-1.00293,1.00373
0.0206146,0.0322266,-1.00139,1.00212
0.0185547,0.0333099,-1.00848,1.0092
0.0187378,0.0335693,-1.00755,1.00829
0.020401,0.0330811,-1.00844,1.00919
0.0203247,0.0343628,-1.00439,1.00519
0.0227661,0.0355072,-1.00328,1.00417
0.0246582,0.0357971,-1.00063,1.00157
0.0271149,0.0341644,-0.997208,0.998161
0.0285645,0.0351868,-1.00063,1.00165
0.0296326,0.0349274,-1.00128,1.00233
0.0302887,0.0359497,-0.99881,0.999915
0.0306244,0.0356903,-0.998901,1.00001
0.0310822,0.0353241,-1.00072,1.00182
0.0310211,0.0341187,-0.997299,0.998365
0.0290375,0.0331573,-1.00143,1.0024
0.02771,0.0345612,-1.00369,1.00467
0.024292,0.032959,-1.00786,1.00869
0.021759,0.0317841,-1.0006,1.00134
0.0223846,0.0330963,-1.00807,1.00886
0.0168457,0.0396729,-1.01192,1.01283
0.0290375,0.0445709,-1.00171,1.00312
0.0279999,0.0384521,-0.98201,0.983161
0.0279999,0.0384521,-0.98201,0.983161
0.0279999,0.0384521,-0.98201,0.983161
0.0279999,0.0384521,-0.98201,0.983161
0.0279999,0.0384521,-0.98201,0.983161
0.0258484,0.0446625,-1.00591,1.00723
0.0258484,0.0446625,-1.00591,1.00723
0.0258484,0.0446625,-1.00591,1.00723
0.0258484,0.0446625,-1.00591,1.00723
0.0258484,0.0446625,-1.00591,1.00723
0.0258484,0.0446625,-1.00591,1.00723
0.0233765,0.0440521,-0.994278,0.995528
0.0236206,0.0408173,-1.00082,1.00193
0.0240326,0.0432739,-0.99173,0.992964
0.0237579,0.0392303,-0.99498,0.996036
0.0262756,0.0380249,-1.00197,1.00303
0.0271606,0.0332947,-1.01024,1.01115
0.0279541,0.0330963,-1.00938,1.01031
0.0305176,0.030838,-0.998138,0.999081
0.0280762,0.032196,-1.00168,1.00259
0.0266113,0.0314636,-1.00494,1.00579
0.026886,0.0330353,-1.00093,1.00184
0.0245056,0.0344696,-1.00554,1.00643
0.0246735,0.0344543,-0.999985,1.00088
0.0254974,0.0362701,-1.00221,1.00319
0.0253754,0.035614,-1.00325,1.0042
0.0303192,0.0357666,-0.998398,0.999498
0.0316315,0.0379639,-0.994659,0.995886
0.0319824,0.0384216,-0.990341,0.991602
0.0311432,0.0444031,-1.00023,1.0017
0.028244,0.0373993,-1.00136,1.00245
0.0280609,0.036377,-1.00185,1.0029
0.0283661,0.0339355,-0.989594,0.990581
0.0280914,0.0337982,-0.98999,0.990965
0.0244293,0.0336151,-1.00528,1.00614
0.0198517,0.0342255,-1.01682,1.01758
0.0222015,0.0334167,-1.00461,1.00541
0.0196991,0.030304,-1.00255,1.0032
0.0151978,0.0307159,-1.00642,1.00701
0.0121918,0.0325928,-1.01715,1.01775
0.0145721,0.0319977,-1.00394,1.00455
0.0139618,0.0329132,-1.00674,1.00738
0.0142212,0.0336609,-1.00607,1.00674
0.0141602,0.0352936,-1.00325,1.00397
0.0152435,0.0379028,-1.00441,1.00524
0.0140991,0.03685,-1.00299,1.00377
0.0136108,0.0363159,-1.00206,1.00281
0.014267,0.0369263,-1.00963,1.0104
0.0175323,0.0315552,-1.00508,1.00573
0.0184021,0.0305939,-1.00793,1.00857
0.0211334,0.0297699,-1.00264,1.0033
0.0182343,0.0267334,-1.00269,1.00321
0.022049,0.033905,-1.00354,1.00435
0.0263519,0.0422058,-1.00003,1.00127
0.0267334,0.0419464,-0.995926,0.997167
0.0282593,0.0433044,-0.993591,0.994936
0.0298157,0.0458527,-0.989227,0.990738
0.0254059,0.0429077,-0.996994,0.99824
0.0243683,0.0427246,-0.997879,0.99909
0.0262756,0.0446472,-0.99765,0.998994
0.0266266,0.0446472,-0.999069,1.00042
0.0242004,0.0434265,-1.00464,1.00587
0.0240631,0.0427856,-1.00635,1.00754
0.0235901,0.0435638,-1.00603,1.00725
0.0256958,0.039917,-1.00374,1.00486
0.0249023,0.0389709,-1.00555,1.00662
0.0227051,0.0384369,-0.994949,0.99595
0.0216522,0.0377808,-1.00536,1.0063
0.0230255,0.0391693,-1.00749,1.00852
0.0156555,0.0363922,-1.0099,1.01068
0.0234528,0.0342255,-0.982346,0.983221
0.0211487,0.0363007,-0.997849,0.998733
0.0210571,0.0355377,-0.992447,0.993306
0.0219879,0.0359802,-0.993668,0.994562
0.0210724,0.0353088,-1.00153,1.00237
0.018631,0.0344238,-1.0074,1.00816
0.0186157,0.0337524,-1.00723,1.00797
0.0206909,0.0331421,-1.00441,1.00517
0.0211029,0.0341492,-1.00429,1.00509
0.0193939,0.0330353,-1.0051,1.00583
0.0206299,0.0345306,-1.00284,1.00364
0.0227051,0.0354767,-1.00134,1.00223
0.022644,0.0352478,-1.00307,1.00394
0.0210571,0.0374146,-1.00783,1.00874
0.0209503,0.037384,-1.00652,1.00743
0.0208435,0.0384674,-1.01085,1.0118
0.0198059,0.0396576,-0.999481,1.00046
0.0221405,0.0394592,-0.998154,0.999179
0.0247498,0.0403748,-0.993744,0.994872
0.0241699,0.0381775,-0.987793,0.988826
0.0171814,0.0396881,-1.01106,1.01199
0.0197449,0.0386353,-0.993851,0.994797
0.0220184,0.0328674,-0.978363,0.979163
0.0193329,0.0348358,-1.00351,1.0043
0.0201416,0.0365143,-1.00981,1.01067
0.0205231,0.0374756,-1.00581,1.00672
0.018631,0.0381622,-1.00166,1.00256
0.016098,0.0384674,-1.01169,1.01255
0.0171967,0.0393066,-1.00905,1.00996
0.0195312,0.0384674,-1.00244,1.00337
0.0199585,0.0386505,-1.00331,1.00425
0.0193939,0.0394135,-1.00256,1.00353
0.0183105,0.0410461,-1.00056,1.00157
0.0176392,0.0410461,-1.00169,1.00269
0.0191803,0.0420074,-1.0027,1.00376
0.0171967,0.0417328,-0.990631,0.991659
