x,y,z,vector_magnitude
0.00849522,0.0579917,0.153904,0.164687
0.0212699,-0.0396555,0.151864,0.158391
0.0176751,0.0602785,0.152025,0.164491
-0.0470506,-0.00373242,0.157268,0.164198
0.024589,0.0267815,0.154873,0.159084
-0.0152506,0.0104905,0.157295,0.15838
-0.00155635,-0.0304524,0.150201,0.153265
-0.127413,0.0755976,0.163198,0.220414
-0.0781949,0.0170522,0.143188,0.164036
-0.0457566,0.0123195,0.160763,0.167601
0.0366195,-0.0852084,0.172646,0.19598
-0.00999005,0.0522177,0.201514,0.208409
0.0071173,0.0957838,0.19729,0.219428
0.0273592,-0.0281469,0.174667,0.179023
0.00234784,-0.0304913,0.151269,0.154329
0.000393882,0.00449888,0.160069,0.160132
-0.00442431,0.00536654,0.16708,0.167225
0.00505601,-0.00651249,0.169449,0.16965
-0.000798682,0.00478277,0.167299,0.167369
-0.00290551,-0.0217431,0.162968,0.164438
-0.00114276,-0.00798389,0.166126,0.166321
0.00862678,0.0237477,0.16953,0.171402
0.0046323,-0.00743315,0.175049,0.175268
0.00512552,0.0168546,0.170228,0.171137
0.00457478,-0.00181894,0.165634,0.165707
-0.0011377,0.00937779,0.170858,0.171119
0.0029918,-0.0134034,0.173063,0.173607
0.00284372,0.00852931,0.176569,0.176797
-0.00832877,0.000727842,0.177198,0.177396
0.00519529,-0.0160874,0.179049,0.179845
-0.00324187,0.0220915,0.183233,0.184588
0.010825,-0.00945369,0.189479,0.190023
-0.00523231,0.0257994,0.183125,0.185007
0.00485947,-0.0218001,0.176336,0.177745
-0.0021489,0.035905,0.164519,0.168405
0.00914822,-0.021541,0.156854,0.15859
-0.0085317,0.0178176,0.149639,0.150938
-0.00171747,-0.00283786,0.140812,0.140851
-0.00307675,-0.00585043,0.135605,0.135766
-0.00762676,0.0123722,0.129653,0.130465
0.00621475,-0.0150325,0.123373,0.124441
0.000890295,0.00344879,0.123222,0.123274
0.000601342,-0.00472605,0.125138,0.125229
0.00534656,0.00827977,0.125305,0.125692
0.00127299,0.0022035,0.127785,0.127811
0.00654365,0.00888644,0.125869,0.126352
-0.000953944,0.0146993,0.124565,0.125432
0.000845554,0.00830533,0.11958,0.119871
0.00149057,0.0161289,0.114693,0.115831
0.00946993,-0.00262508,0.108193,0.108638
0.00370099,-0.00572633,0.101763,0.101991
0.0173561,0.00636575,0.101422,0.103093
0.00948059,0.0166788,0.0939422,0.0958812
0.00643553,-0.00556547,0.0754521,0.0759303
0.00410313,-0.00445813,0.0635984,0.0638864
0.00779188,0.00268846,0.0537895,0.0544173
-0.00568931,0.0126127,0.0494805,0.0513787
0.00960975,-0.00232148,0.049362,0.0503422
-0.00699825,0.021704,0.0484203,0.0535216
0.0040789,-0.00100295,0.0499188,0.0500952
-0.000621582,0.019824,0.050782,0.0545178
0.00217261,0.00696923,0.047723,0.0482781
0.00515561,0.00640011,0.0465675,0.0472871
-0.00444508,0.0149875,0.0483132,0.0507794
0.00238646,0.00170309,0.0459441,0.0460375
-0.0027862,0.0181897,0.0436652,0.0473843
0.00234145,0.0123994,0.0433429,0.0451424
0.00347676,0.0132812,0.037039,0.0395014
0.00661449,0.0135073,0.0311284,0.0345713
0.00298487,0.00510075,0.0255275,0.0262026
0.00123944,0.0152557,0.0236233,0.0281484
0.00257341,0.008308,0.0219431,0.0236039
0.00144982,0.012732,0.0204557,0.024138
0.000780573,0.0115757,0.0139531,0.0181465
-0.00270684,0.0100438,0.0127254,0.016436
0.00531034,0.0101546,0.0128492,0.0172168
0.000684965,0.0142229,0.0157505,0.0212329
0.00069615,0.00825846,0.0124948,0.0149935
0.00040773,0.0161068,0.0143169,0.0215538
0.00107911,0.00573325,0.0115214,0.0129142
0.0015923,0.0113107,0.0116447,0.0163115
-0.0020288,0.0163726,0.0136945,0.021441
0.00159843,0.00831359,0.0159712,0.0180763
-0.00177393,0.0207809,0.0143201,0.0252994
0.000871919,0.0098979,0.0141835,0.0173176
-0.00115794,0.013751,0.0134884,0.0192968
-0.00424268,0.0177657,0.0213687,0.0281112
5.32632e-06,0.00633752,0.0173673,0.0184875
0.0134258,0.00488291,0.0225474,0.0266923
-0.015282,0.0225381,0.0167252,0.0319568
0.00777137,-0.00907179,0.0185665,0.0220773
0.0041279,0.0365263,0.0253229,0.044637
-0.00714659,0.00979857,0.0199937,0.0233845
0.00411831,-0.00698627,0.019934,0.0215205
-0.00115581,0.0335769,0.0232297,0.0408456
-0.00433829,-0.00293747,0.0164658,0.0172792
0.00134809,0.0118572,0.0201079,0.0233825
-0.000121174,0.0220201,0.0175502,0.0281586
0.00026099,0.000150735,0.0146583,0.0146614
0.00135368,0.0204832,0.0154738,0.0257066
0.00221735,0.00839135,0.0142788,0.0167097
-0.00151134,0.0168629,0.0153459,0.0228503
-0.000556601,0.0132849,0.0175004,0.0219787
-0.00333002,0.00979937,0.0168866,0.0198059
-0.00133744,0.0137848,0.0191612,0.0236423
0.000866326,0.0138495,0.0186467,0.0232434
0.000778708,0.0158943,0.0165856,0.0229852
0.00134889,0.0097754,0.0186198,0.021073
0.006178,0.012164,0.0178,0.022427
0.00227194,0.0147454,0.0192938,0.0243893
0.0032922,0.0110814,0.0202664,0.0233316
-0.000184291,0.0166376,0.0208691,0.0266901
0.00311803,0.0137068,0.018453,0.0231972
0.00257554,0.018538,0.0181795,0.0260919
0.00163731,0.0152027,0.015469,0.0217506
0.000840494,0.0144929,0.0115171,0.0185309
0.00257235,0.012474,0.00771518,0.014891
0.00345519,0.0153875,0.00404854,0.016282
0.00117978,0.0174038,0.00187247,0.0175439
0.000270843,0.0137829,-0.000119842,0.0137861
-0.00208472,0.0169209,0.00032677,0.017052
0.00241735,0.00995543,0.00066872,0.0102665
-0.00356118,0.0174205,-0.00327196,0.0180793
-0.000866859,0.0138857,-0.00471806,0.014691
0.0024304,0.0117184,-0.00181601,0.0121048
-0.00120402,0.0122181,0.000720918,0.0122984
0.000631169,0.00960043,0.00281256,0.0100238
0.00147326,0.0165225,0.00735246,0.0181445
-0.00108444,0.010349,0.0100561,0.0144708
0.000558465,0.0156027,0.0141315,0.0210584
0.00253746,0.0145188,0.0134743,0.0199697
0.00161068,0.0119541,0.0145957,0.0189349
0.0020256,0.0155997,0.0181505,0.0240187
0.00126127,0.0117962,0.0175859,0.0212133
0.00304719,0.0154636,0.0160874,0.0225214
0.000717189,0.0141486,0.0132522,0.0193989
0.00141467,0.0143853,0.00641049,0.0158124
0.00120881,0.0169324,0.0063567,0.0181266
0.000864728,0.0111171,-0.000464189,0.0111603
-1.012e-05,0.0137006,-0.00563658,0.0148148
-0.000276436,0.0144048,-0.0102691,0.0176926
-0.00211242,0.0119544,-0.0113469,0.0166169
0.00319526,-0.00035207,-0.0108729,0.0113381
-0.00495375,0.013013,-0.00792743,0.0160225
-0.001465,0.0106471,-0.00683048,0.0127343
0.00105594,0.0232731,0.00307276,0.0234988
-0.00777164,0.0140365,0.00507545,0.016828
0.00281762,0.0169611,0.00942706,0.0196084
-0.00104076,0.0250132,0.00956022,0.0267982
-0.00237501,0.00478357,0.00633992,0.00828962
0.00110921,0.0136894,0.00510661,0.0146529
0.00216808,0.0170203,0.00276623,0.0173794
9.53412e-05,0.00593219,0.00435773,0.00736137
0.00177659,0.0159294,0.00404641,0.0165311
0.0222049,0.0473111,0.00145755,0.0522831
0.0200398,0.0824864,0.00997886,0.0854703
0.0200398,0.0824864,0.00997886,0.0854703
0.0103331,0.0864079,0.0105235,0.0876575
0.0185351,0.0900021,0.0120117,0.0926725
0.0121272,0.0551828,0.0066563,0.0568904
0.00912319,0.0399938,0.00268979,0.0411092
0.00567413,0.0287486,-0.000487092,0.0293072
-0.00241282,0.00177793,-0.00412524,0.00509905
-0.00844808,-0.021843,-0.0105325,0.0256792
-0.0145843,-0.0615022,-0.0146176,0.064876
-0.0222379,-0.109483,-0.0200509,0.113503
-0.0244587,-0.0899427,-0.0145419,0.0943365
-0.0139867,-0.000647681,-0.00773062,0.015994
0.00266396,0.0195428,-0.00662648,0.0208069
-0.00283121,0.0146548,-0.0100441,0.0179907
-0.00283121,0.0146548,-0.0100441,0.0179907
-0.00283121,0.0146548,-0.0100441,0.0179907
0.000160589,0.011307,-0.00728854,0.0134535
0.000160589,0.011307,-0.00728854,0.0134535
0.000160589,0.011307,-0.00728854,0.0134535
0.00062318,0.0135014,-0.00594258,0.0147645
0.00062318,0.0135014,-0.00594258,0.0147645
0.00062318,0.0135014,-0.00594258,0.0147645
0.00062318,0.0135014,-0.00594258,0.0147645
0.00062318,0.0135014,-0.00594258,0.0147645
0.00360965,0.00937033,-0.00213932,0.0102669
0.00360965,0.00937033,-0.00213932,0.0102669
0.00360965,0.00937033,-0.00213932,0.0102669
0.00360965,0.00937033,-0.00213932,0.0102669
0.00303494,0.0148106,0.00136993,0.0151803
0.00303494,0.0148106,0.00136993,0.0151803
0.00303494,0.0148106,0.00136993,0.0151803
0.00303494,0.0148106,0.00136993,0.0151803
0.00303494,0.0148106,0.00136993,0.0151803
0.00303494,0.0148106,0.00136993,0.0151803
0.000541154,0.0142567,0.00435081,0.0149156
0.000541154,0.0142567,0.00435081,0.0149156
0.000541154,0.0142567,0.00435081,0.0149156
0.000541154,0.0142567,0.00435081,0.0149156
0.000541154,0.0142567,0.00435081,0.0149156
0.000541154,0.0142567,0.00435081,0.0149156
-0.00102505,0.0140346,0.0038773,0.0145964
-0.00102505,0.0140346,0.0038773,0.0145964
-0.00102505,0.0140346,0.0038773,0.0145964
-0.00102505,0.0140346,0.0038773,0.0145964
-0.00102505,0.0140346,0.0038773,0.0145964
-0.00102505,0.0140346,0.0038773,0.0145964
0.00109003,0.0120535,0.0086345,0.014867
0.00109003,0.0120535,0.0086345,0.014867
0.00109003,0.0120535,0.0086345,0.014867
0.00109003,0.0120535,0.0086345,0.014867
0.00109003,0.0120535,0.0086345,0.014867
0.00162559,0.0151465,0.0106116,0.0185651
0.00162559,0.0151465,0.0106116,0.0185651
0.00162559,0.0151465,0.0106116,0.0185651
0.00162559,0.0151465,0.0106116,0.0185651
0.00162559,0.0151465,0.0106116,0.0185651
0.00162559,0.0151465,0.0106116,0.0185651
-0.00277581,0.0170237,0.00597826,0.0182552
-0.00277581,0.0170237,0.00597826,0.0182552
-0.00277581,0.0170237,0.00597826,0.0182552
-0.00277581,0.0170237,0.00597826,0.0182552
-0.00277581,0.0170237,0.00597826,0.0182552
-0.00277581,0.0170237,0.00597826,0.0182552
-0.000525175,0.0119208,0.00130362,0.0120034
-0.000525175,0.0119208,0.00130362,0.0120034
-0.000525175,0.0119208,0.00130362,0.0120034
-0.000525175,0.0119208,0.00130362,0.0120034
-0.00255317,0.0115365,-0.0019766,0.0119799
-0.00255317,0.0115365,-0.0019766,0.0119799
-0.00255317,0.0115365,-0.0019766,0.0119799
-0.00255317,0.0115365,-0.0019766,0.0119799
-0.00255317,0.0115365,-0.0019766,0.0119799
-0.00255317,0.0115365,-0.0019766,0.0119799
0.00190469,0.0122535,-0.00186208,0.0125396
0.00190469,0.0122535,-0.00186208,0.0125396
0.00190469,0.0122535,-0.00186208,0.0125396
0.00190469,0.0122535,-0.00186208,0.0125396
0.000324373,0.00986009,-0.00265517,0.0102165
0.000127299,0.0141962,-0.00552766,0.015235
0.00436465,0.0103773,-0.0023276,0.0114959
0.00307648,0.0149691,-0.00398462,0.0157929
-0.00243706,0.0174805,-0.0010112,0.0176785
0.00454868,0.00769627,-0.00464615,0.0100752
0.00126447,0.0153592,-0.0047082,0.0161144
-0.00558971,0.0126599,-0.0058776,0.0150354
0.0017228,0.0051162,-0.00174091,0.00567224
-0.000328368,0.0234222,-0.00191348,0.0235026
0.00410739,0.00779001,-0.000190949,0.0088086
0.00186634,0.014156,0.00296596,0.0145833
0.00196808,0.0181684,0.00549037,0.0190816
0.000146208,0.011944,0.00819481,0.0144857
-0.000428769,0.0179369,0.00747896,0.0194384
0.002636,0.0124969,0.00837245,0.0152715
-8.12264e-05,0.0197577,0.00800227,0.0213169
4.28769e-05,0.00999591,0.0046363,0.0110189
0.00116034,0.00987074,0.00225064,0.0101904
0.0010879,0.0124236,-0.00368315,0.0130037
0.000319579,0.00972959,-0.00478437,0.010847
0.00108044,0.013649,-0.00836952,0.0160471
0.00120748,0.00773542,-0.00815966,0.0113082
0.0118449,-0.115458,-0.0101163,0.116504
-0.00194677,-0.0767725,-0.0114867,0.0776515
0.00547386,-0.0161534,-0.00880707,0.0191953
0.0158802,-0.240426,-0.012299,0.241264
-0.00349966,-0.0553674,-0.0111576,0.0565887
-0.00227221,-0.00795673,-0.00569304,0.0100441
-0.000576841,-0.0300476,-0.00520914,0.0305013
-0.0035183,-0.0322735,-0.00861746,0.033589
-0.0280849,-0.128374,-0.0082289,0.131667
-0.00274412,-0.277335,-0.0224861,0.278259
-0.00799135,0.000381897,-0.0041785,0.00902593
0.0103624,0.136333,0.00369886,0.136777
-0.00834049,0.481464,0.00839402,0.481609
0.0177785,0.426687,0.0142157,0.427294
0.0030637,-0.126814,-0.00154916,0.126861
-0.00144397,-0.0391461,-0.0037697,0.0393537
-0.00242614,0.0926572,0.00737003,0.0929815
0.00390606,-0.00498091,0.00579317,0.00858065
-0.00256276,0.00445387,0.0045596,0.00686984
-0.000367516,0.023471,0.00439262,0.0238813
0.000703075,0.00207753,0.000566454,0.00226524
0.000519583,0.0107805,0.00250337,0.0110795
-0.00172706,-0.00829441,-0.000433829,0.00848341
0.00397716,-0.000890028,0.00147326,0.00433365
0.00307622,0.014401,-0.000298008,0.014729
0.00273666,0.00492472,-0.000835966,0.0056957
0.00195156,0.00181255,-0.000630104,0.00273696
-0.00265411,0.00469995,0.000327835,0.00540752
0.00264745,0.00391218,0.000267648,0.00473136
-0.00152865,0.0200315,0.00042797,0.0200943
0.00515375,0.0128841,-0.00279392,0.0141551
-0.000936634,0.0157827,-0.00413642,0.0163426
0.00353907,0.00937379,-0.00827897,0.0129975
0.00459848,0.0180871,-0.00794767,0.0202844
0.00137712,0.0164266,-0.00997913,0.0192695
0.00158458,0.125449,-0.00721903,0.125667
0.00851732,0.199527,-0.00542912,0.199782
0.0201471,0.23612,-0.00553139,0.237043
0.0379626,0.220534,-0.00393695,0.223812
0.041148,0.199321,-0.00180136,0.203532
0.0575176,0.268559,7.00411e-05,0.274649
0.0587664,0.300242,0.000867658,0.30594
0.0484956,0.256423,0.00116034,0.260971
0.0346664,0.192668,0.00457904,0.195815
0.0388249,0.223781,-0.000531301,0.227125
0.045849,0.261229,0.00043303,0.265222
0.0559834,0.304329,0.0107267,0.309622
0.0411799,0.25335,0.0218385,0.257603
0.0188666,0.103781,0.0150588,0.106552
0.026062,0.110223,0.011814,0.113877
0.0480751,0.244697,0.0305728,0.251242
0.0665029,0.323146,0.0508144,0.333808
0.0617659,0.307586,0.0512278,0.317881
0.0561037,0.263638,0.0708393,0.278695
-0.00397131,0.0252803,0.0474692,0.0539277
-0.0410374,-0.229458,0.0200967,0.233963
-0.0297792,-0.168359,0.00571328,0.171068
-0.0290021,-0.141367,-0.0174722,0.145365
-0.0361833,-0.186341,-0.0154844,0.190452
-0.0470935,-0.220559,-0.0133885,0.225927
-0.0622764,-0.294863,0.00731624,0.301456
-0.0609861,-0.273166,0.0153049,0.280309
-0.0501561,-0.236803,-0.021076,0.242973
-0.0266343,-0.138284,-0.00593698,0.14095
-0.0204914,-0.0984224,-0.00994531,0.101024
-0.0152351,-0.109442,0.00383229,0.110564
-0.0194677,-0.135699,-0.0191673,0.138422
-0.0023561,-0.0579469,-0.0221753,0.0620898
-0.0143779,-0.0712137,-0.00356571,0.0727381
-0.00406931,-0.0392364,-0.00393908,0.039643
0.00336677,-0.00712342,-6.6579e-05,0.00787926
0.00147113,-0.0200264,-0.00076699,0.020095
-0.00692022,-0.0525218,-0.0055732,0.0532681
-0.00937166,-0.0581632,-0.00957646,0.0596866
-0.00364374,-0.0178608,-0.0145899,0.0233484
0.00100534,0.00669093,-0.0322525,0.0329545
0.00281043,0.0134,-0.0576497,0.0592532
0.00161308,0.0126266,-0.0897118,0.0906104
-0.00451912,-0.0523008,-0.132051,0.142103
-0.0125326,-0.0946101,-0.207965,0.228818
-0.0269091,-0.144997,-0.303171,0.337136
-0.0355828,-0.130506,-0.359443,0.384053
0.0235762,-0.04931,-0.403171,0.406859
-0.00288181,-0.0246095,-0.366636,0.367472
0.00142293,0.0303859,-0.121256,0.125013
0.00855887,0.02643,-0.00874183,0.0291242
0.0142612,0.0552007,-0.0029633,0.0570901
0.016906,0.0765054,-0.00407597,0.078457
0.0213053,0.075609,-0.00191295,0.0785767
0.0162876,0.0705932,-0.00388449,0.0725519
0.0169998,0.0808909,-0.000851945,0.0826623
0.0197844,0.0857786,0.000380566,0.0880314
0.018811,0.0748047,0.00363628,0.0772193
0.0175971,0.0579062,0.00200483,0.0605541
0.0185769,0.0356714,0.00576814,0.0406303
0.0129163,0.0270622,0.00471992,0.0303558
0.0102076,0.0163593,0.00448689,0.0197978
0.0134298,0.00512312,0.00727043,0.0161079
0.00919909,0.0412052,0.00361924,0.0423744
0.00576068,0.0136442,0.00416412,0.0153847
-0.000285757,-0.0106982,0.00282668,0.011069
0.00181628,-0.0189881,0.00324533,0.0193488
0.00184717,-0.0243141,0.00273853,0.0245375
0.00104076,-0.0183849,0.00221149,0.0185466
0.00556228,0.00349433,0.00571834,0.00870912
-0.00429861,-0.0135123,0.00126447,0.0142359
-0.00251402,-0.0162578,0.000576308,0.0164611
-0.00173878,-0.0213024,-0.00237421,0.0215047
-0.00221282,-0.0107589,-0.00265304,0.0113
-0.002534,-0.011923,-0.00412417,0.0128681
-0.000695884,-0.0083791,-0.00470341,0.00963409
-0.000816525,-0.00196461,-0.00410713,0.00462546
-0.00189937,-0.00544377,-0.00718601,0.00921308
-0.00398009,-0.0215703,-0.00867445,0.0235874
-0.00118457,-0.00114489,-0.00820653,0.00837025
0.00118191,0.00609944,-0.00741824,0.00967627
-0.00223998,0.0138852,-0.00519663,0.014994
0.00112119,0.0262156,-0.00444029,0.0266126
0.00460407,0.0433792,-0.00345465,0.0437594
0.00272974,0.0254593,0.000247408,0.0256064
0.00606615,0.0516171,0.00226076,0.0520215
0.00812397,0.0482722,0.000736098,0.0489566
0.0103019,0.0520035,0.00316916,0.0531088
0.00590556,0.0333878,0.000247674,0.0339069
0.00563552,0.0264857,-0.00145302,0.0271175
0.00303148,0.0192712,-0.00242641,0.0196585
0.00504909,0.0177715,-0.00218885,0.0186041
0.00410899,0.019497,-0.00146927,0.0199794
0.0017694,0.0258795,-0.00286476,0.0260977
0.00269831,0.0306351,-0.00622168,0.0313768
-0.00018003,0.0165041,-0.00637241,0.0176926
0.00134436,0.00944357,-0.00691277,0.0117803
-0.000752343,0.00601661,-0.00630131,0.00874483
-0.0014674,0.00819428,-0.00650584,0.0105653
-5.99211e-05,0.0101259,-0.00819135,0.0130244
-0.0018762,0.00828989,-0.00857511,0.0120737
0.000510528,0.000348075,-0.00594311,0.00597514
-0.000171241,0.00285544,-0.00662461,0.00721584
-0.00333801,0.00436412,-0.00452791,0.00711968
-0.00204824,0.0133366,-0.0047335,0.0142991
0.000835966,0.01347,-0.00219365,0.013673
0.00161388,0.0215202,0.00021039,0.0215817
-0.00209165,0.00799667,0.00142319,0.00838733
-0.000465787,0.00823396,-0.000209591,0.00824979
-0.00018216,0.00496067,0.000595217,0.00499957
-0.00164184,0.00580143,-0.000713461,0.00607135
-0.000579504,0.00864435,0.00111267,0.00873491
0.00585549,0.0100257,0.00226768,0.0118298
0.0042046,0.0243874,0.00144716,0.0247894
0.00645497,0.0370789,0.00372869,0.0378208
0.00247567,0.0477968,0.00301443,0.0479557
0.00575056,0.0489854,0.00421392,0.0495015
0.00704859,0.0523125,0.00386691,0.0529267
0.00405093,0.0456985,0.00596095,0.0462633
0.00570902,0.0382118,0.00571328,0.0390561
0.000774181,0.0299502,0.00183918,0.0300166
0.000189883,0.0220504,0.00171534,0.0221179
-0.00115581,0.0115091,0.0011361,0.0116227
-0.00390979,0.00776098,-0.00153718,0.00882509
-0.00305358,0.00781718,-0.0020288,0.00863415
-0.00217128,0.000458064,-0.000831972,0.0023699
-0.001669,0.00219338,-0.00319206,0.00421732
-0.00320724,0.00361977,-0.00684619,0.00838209
-0.00130974,0.0145712,-0.00633459,0.0159425
-0.000776311,0.00968032,-0.00702542,0.0119862
-0.00219764,0.0107166,-0.00654472,0.0127478
-0.000327036,0.0405293,-0.00819614,0.0413511
0.00393376,0.0235439,-0.00273373,0.0240263
0.00393376,0.0235439,-0.00273373,0.0240263
0.00393376,0.0235439,-0.00273373,0.0240263
0.0042038,0.0258521,-0.0044845,0.0265728
0.0042038,0.0258521,-0.0044845,0.0265728
0.0042038,0.0258521,-0.0044845,0.0265728
0.0042038,0.0258521,-0.0044845,0.0265728
0.0042038,0.0258521,-0.0044845,0.0265728
0.0042038,0.0258521,-0.0044845,0.0265728
0.00244984,0.00434921,-0.000339553,0.00500326
0.00244984,0.00434921,-0.000339553,0.00500326
0.00244984,0.00434921,-0.000339553,0.00500326
0.00244984,0.00434921,-0.000339553,0.00500326
0.000586694,0.0184685,-0.00530928,0.0192254
-0.000208792,-0.00948858,-0.00334972,0.0100647
-0.000711863,-0.0011172,-0.00462192,0.00480801
-0.00385386,-0.015564,-0.00442777,0.0166342
0.000218379,-0.00256462,-0.00379021,0.00458156
-0.00173212,0.00252121,-0.00345705,0.00461605
-0.00319899,0.00221415,-0.00526214,0.00654417
-0.00409088,-0.00370792,-0.0041279,0.00689373
-0.000283094,0.0060286,-0.00298381,0.00673255
0.00100028,0.00443789,-0.00236675,0.00512806
0.00144077,0.012797,-0.0023063,0.0130828
0.00025087,0.00652208,-0.00396731,0.00763807
0.000798416,0.0110708,-0.00156248,0.0112089
-0.000770186,0.012919,0.000574178,0.0129547
-0.000435693,0.00326956,0.003138,0.00455268
-0.00829095,-0.0219543,-0.00013449,0.023468
-0.00904702,-0.0402515,0.00140215,0.0412796
-0.0126873,-0.0409117,-0.00131161,0.0428539
-0.0105411,-0.04436,-0.000396012,0.0455969
-0.0119547,-0.045127,-0.000303068,0.0466846
-0.0136953,-0.0651284,-0.000613326,0.0665556
-0.0142932,-0.0828952,-0.000552606,0.0841202
-0.0112891,-0.0709772,0.0010602,0.0718772
-0.0109549,-0.0457052,-0.00108923,0.0470123
-0.00829841,-0.0457571,0.00122639,0.0465197
-0.00775619,-0.0439709,-0.00323095,0.0447665
-0.00317582,-0.0279312,-0.00548664,0.0286416
-0.00110947,0.00192839,-0.00483577,0.005323
-0.00280218,0.0162226,-0.00436306,0.0170312
0.0025292,0.025467,-0.00353535,0.0258353
0.00294199,0.0393594,-0.00302988,0.0395853
0.0010618,0.0370957,-0.00346903,0.0372727
0.00361205,0.0394907,-0.00543285,0.040026
0.0055178,0.0377093,-0.00514443,0.0384565
0.00826832,0.049828,-0.000593352,0.0505128
0.00976262,0.0669593,-0.00377024,0.0677722
0.00929923,0.0766492,-0.00294785,0.0772675
0.0132924,0.0802243,-0.00165143,0.0813348
0.0150303,0.0818664,-0.00619425,0.0834649
0.00990802,0.0789712,-0.00521553,0.0797611
0.00612447,0.0770104,-0.00515694,0.0774254
0.00675324,0.068778,-0.00189058,0.0691346
0.00482911,0.0516395,-0.0040251,0.0520208
0.00453483,0.0397013,0.000513724,0.0399628
0.00198219,0.0156208,-0.000230896,0.0157477
0.00166261,0.00435001,-0.00356757,0.00586638
-0.000804541,-0.00398382,-0.00258913,0.00481889
-0.00721663,-0.0125557,-0.00171055,0.0145826
-0.00387277,-0.0168727,-0.00268047,0.0175178
-0.000889229,-0.0136058,-0.000552872,0.0136461
-0.0057455,-0.0107403,-0.000782969,0.0122056
-0.00477958,0.00203226,-0.0011116,0.00531132
-0.00350152,0.00590583,-0.00259285,0.0073391
-0.00276782,0.0164245,0.00111427,0.0166933
0.000708667,0.00878444,0.00142985,0.00892821
-0.00490634,0.0117837,0.00572526,0.0139895
0.00146873,0.0276441,0.0073671,0.0286466
0.00497745,0.0313212,0.00568851,0.0322203
